BBL,ENERGY STAR Score,Calendar Year,Emisiones DOB,ranking
4004327501,1.0,2024,541.3,33634
1020087501,79.0,2024,255.72,11302
3001577501,36.0,2024,4036.53,35733
1012480049,60.0,2024,305.42,19186
1015170062,53.0,2024,618.64,29012
3087720078,60.0,2024,175.03,11455
4098440042,,2024,,
1021290024,73.0,2024,291.36,14794
2029220002,22.0,2024,710.5,33610
4102100022,17.0,2024,324.2,27498
3075570124,,2024,358.52,
3039240029,54.0,2024,133.28,10512
3073527501,,2024,69.51,
4101070132,,2024,1.07,
3072790006,81.0,2024,767.95,23469
2038990010,43.0,2024,231.93,18632
2039170010,46.0,2024,196.66,15637
2053840010,68.0,2024,312.34,17341
2032710002,76.0,2024,276.99,13211
2042610024,1.0,2024,1085.01,36046
2044380016,49.0,2024,244.94,18268
2044460047,65.0,2024,204.53,12097
2048300034,58.0,2024,305.39,19685
2048220021,59.0,2024,348.47,21467
1021800122,28.0,2024,334.57,26615
2040070005,19.0,2024,388.89,29413
2038710007,26.0,2024,541.61,31645
1022280018,40.0,2024,280.31,22161
2032400037,47.0,2024,466.05,27596
2043220043,3.0,2024,422.39,31613
2032590022,54.0,2024,593.01,28486
2033500001,46.0,2024,223.72,17483
2033500044,74.0,2024,226.94,11097
1022280049,29.0,2024,321.49,25902
2058251572,69.0,2024,237.38,13039
2044320028,91.0,2024,373.7,12676
4026810044,79.0,2024,60.58,4191
2044390005,84.0,2024,267.59,10500
1003730064,20.0,2024,281.57,25099
4002290013,23.0,2024,187.9,18811
1013510028,75.0,2024,180.54,8554
3043850020,,2024,112.81,
3044060022,,2024,522.62,
3045210001,,2024,89.35,
3015527501,57.0,2024,110.29,9091
4012920050,1.0,2024,322.99,29124
3056150048,94.0,2024,207.58,5846
2042910001,41.0,2024,1071.71,33684
2022900008,,2024,,
2033550104,59.0,2024,325.91,20497
1002847504,100.0,2024,57.47,677
3007360013,,2024,74.92,
3036890001,41.0,2024,124.36,12223
1013110058,39.0,2024,756.46,32305
4002480001,,2024,227.84,
3085910150,100.0,2024,203.11,3878
3006230100,,2024,123.3,
3002470025,84.0,2024,206.57,7781
3002780033,,2024,335.78,
2032980028,77.0,2024,228.66,10451
4066720058,46.0,2024,212.88,16773
3036170001,,2024,45.67,
4034100180,61.0,2024,312.76,19319
3024310005,84.0,2024,114.59,4506
3054430001,,2024,108.47,
1002307507,,2024,120.28,
4092040009,66.0,2024,265.09,15391
4044147504,96.0,2024,183.83,4664
4019180018,,2024,,
4097060088,,2024,121.18,
2024430080,50.0,2024,1470.05,33470
2024430170,1.0,2024,12808.78,37007
3006640029,,2024,204.41,
2057710057,94.0,2024,211.99,6005
2058141225,68.0,2024,146.12,8442
4026810027,,2024,,
1018380021,100.0,2024,119.28,1680
3032740101,96.0,2024,162.88,3944
3032740002,90.0,2024,574.08,17805
4003180022,23.0,2024,91.79,13378
4003180015,3.0,2024,188.64,21360
3069000011,94.0,2024,74.79,2257
3069440085,3.0,2024,324.03,28908
1007677506,,2024,172.02,
5028200095,81.0,2024,1138.36,26116
1011460018,84.0,2024,230.84,8867
3079200006,,2024,,
5011570031,87.0,2024,49.29,2769
4026110096,59.0,2024,168.3,11278
4026110452,25.0,2024,134.58,15095
4008110032,83.0,2024,86.32,4031
2025680073,,2024,132.37,
1012480011,57.0,2024,553.66,27320
4004020028,30.0,2024,233.23,21010
1002310032,70.0,2024,91.76,6347
1009207501,79.0,2024,1602.48,28008
1013207504,88.0,2024,245.46,8548
4004227501,,2024,869.37,
3055220036,79.0,2024,1152.34,26812
3016230073,,2024,177.49,
4004180024,65.0,2024,642.2,26727
3020090001,89.0,2024,3552.93,26785
3009647505,70.0,2024,327.55,17451
3000367503,62.0,2024,231.96,14492
4010160075,17.0,2024,552.35,32534
1021430056,90.0,2024,346.43,12037
5015480050,34.0,2024,135.9,13957
4008720011,88.0,2024,127.41,4144
1017730011,,2024,56.71,
4004180014,92.0,2024,297.44,9710
3087100055,100.0,2024,64.22,797
3022647517,,2024,123.94,
3052200050,54.0,2024,130.85,10398
1013380005,45.0,2024,2000.19,34564
1011660007,85.0,2024,322.42,12623
1015500007,94.0,2024,577.69,16543
1008787501,49.0,2024,1394.22,33496
1005680006,98.0,2024,308.62,8791
4155030002,,2024,,
4005867501,8.0,2024,630.83,33932
2027070063,16.0,2024,430.86,30699
3050590051,42.0,2024,217.62,17860
4012720006,27.0,2024,210.84,19915
3051130024,79.0,2024,221.4,9609
4083930025,,2024,1140.0,
3056060017,,2024,,
1008030016,75.0,2024,327.52,15918
3067460044,87.0,2024,401.54,14694
3074407501,81.0,2024,402.22,16735
2028080062,57.0,2024,457.5,25358
3024200037,79.0,2024,143.3,6227
3050840049,96.0,2024,238.88,6684
3056900042,,2024,153.81,
1021560066,,2024,237.11,
1004850021,,2024,260.7,
1008910062,98.0,2024,191.64,4604
1012430008,83.0,2024,108.15,4510
3037260013,25.0,2024,610.71,32485
4030557502,98.0,2024,182.92,4292
4002687501,90.0,2024,473.6,15727
1010040029,65.0,2024,15606.92,33340
1005250007,4.0,2024,315.99,28480
4002140040,69.0,2024,1986.24,31086
1010130029,92.0,2024,3380.92,25771
1001770027,,2024,87.02,
3024240018,80.0,2024,154.79,6443
1009940045,97.0,2024,878.05,19251
3083747505,100.0,2024,494.42,11778
3011187501,84.0,2024,1367.44,25953
3011297502,65.0,2024,1472.08,31153
4051800035,73.0,2024,416.65,19865
1000650017,72.0,2024,745.61,26038
1013930014,73.0,2024,444.63,20731
4004297502,,2024,213.67,
4001600009,100.0,2024,139.14,2099
1021110010,100.0,2024,82.04,1095
3020730028,,2024,153.6,
1020920046,94.0,2024,165.48,4316
3048510001,90.0,2024,197.49,6175
4049957501,99.0,2024,186.16,4205
1009987501,76.0,2024,5461.75,30728
1007870059,97.0,2024,401.27,11801
1007870025,95.0,2024,490.1,14590
4001130035,,2024,82.3,
4028577501,92.0,2024,800.59,20134
4028600016,,2024,23.97,
3076350011,71.0,2024,142.52,7727
1000687501,,2024,,
4000307503,81.0,2024,267.04,11274
1001170001,52.0,2024,2751.68,34273
1011637501,99.0,2024,161.28,3414
1011970029,92.0,2024,666.72,18460
1015180061,100.0,2024,131.4,1937
1005157502,,2024,271.3,
1010617501,92.0,2024,184.47,5322
1008407501,82.0,2024,371.48,15400
1021240001,71.0,2024,452.97,21597
2049050265,,2024,,
1021660066,20.0,2024,324.67,27202
3002020001,90.0,2024,546.46,17315
2033240077,81.0,2024,205.98,8413
1018887504,94.0,2024,494.08,14961
4014570001,96.0,2024,319.26,9576
4031717501,77.0,2024,354.97,16416
1011507502,,2024,185.58,
3002657501,,2024,182.23,
3018950055,,2024,78.47,
3006390025,49.0,2024,240.04,17956
1011717501,50.0,2024,3160.33,34556
1012377501,54.0,2024,940.62,31394
3015920001,100.0,2024,8.61,90
1005000011,64.0,2024,328.74,19290
3009220045,94.0,2024,113.02,2927
1010630015,39.0,2024,237.78,19797
2043440042,67.0,2024,374.67,20316
1013757504,15.0,2024,1510.07,35943
2033210050,45.0,2024,443.51,27416
1007920050,96.0,2024,89.67,2249
2043440019,47.0,2024,415.47,26289
4088920071,,2024,187.74,
2022710001,24.0,2024,327.31,26817
4026680007,61.0,2024,138.77,9461
2022720005,1.0,2024,1396.28,36339
3073540036,60.0,2024,178.38,11655
3073540042,76.0,2024,236.05,11089
2022720038,,2024,,
1006467501,23.0,2024,666.66,33124
1014680047,41.0,2024,230.93,18938
4050250064,91.0,2024,521.68,16485
1013070029,42.0,2024,612.6,30678
4018410001,92.0,2024,471.19,15035
4012260001,99.0,2024,464.14,12766
4013360032,79.0,2024,229.2,10005
4013430031,90.0,2024,187.6,5799
1021160033,100.0,2024,284.64,6532
1021070059,23.0,2024,1081.77,35016
1020680046,6.0,2024,1804.9,36410
3047000025,51.0,2024,138.89,11255
4019557501,100.0,2024,54.73,634
1001937512,,2024,143.85,
3058710069,92.0,2024,252.67,7970
1013960048,36.0,2024,213.59,18673
5000200008,,2024,,
1005800060,,2024,606.45,
3013330006,72.0,2024,269.15,13962
1014050066,,2024,150.78,
3013330013,60.0,2024,270.55,17240
3042570006,98.0,2024,228.77,5913
1022460130,53.0,2024,318.52,21562
2029857501,72.0,2024,482.28,22000
2030020047,49.0,2024,140.02,11679
4003840001,27.0,2024,277.57,24024
4012600041,85.0,2024,293.75,11387
1017700158,52.0,2024,2113.48,33937
1016450015,5.0,2024,331.67,28966
3014127502,10.0,2024,177.48,19644
1016160001,65.0,2024,3510.92,32660
1010210050,12.0,2024,836.65,34827
1004250004,17.0,2024,1158.23,35439
2029310079,59.0,2024,227.37,14891
1004077504,56.0,2024,346.21,22078
3007350015,,2024,132.91,
1004777502,,2024,2336.15,
1006017503,,2024,1024.14,
1003550054,82.0,2024,385.44,15842
1014130064,66.0,2024,395.94,21349
1015140066,,2024,410.19,
4004307501,90.0,2024,337.93,11760
1006410010,56.0,2024,266.79,18026
4000167502,98.0,2024,247.16,6603
4006420036,,2024,285.54,
4003687501,93.0,2024,133.81,3569
1009007501,73.0,2024,2392.33,30564
1005720045,62.0,2024,363.63,21308
3053790004,2.0,2024,699.68,34711
5030340022,15.0,2024,964.52,35094
2029900001,68.0,2024,276.74,15455
2029400065,25.0,2024,649.13,32825
1011200014,96.0,2024,290.27,8566
1006420001,100.0,2024,158.38,2540
4049440001,,2024,90.65,
4012837501,,2024,139.52,
4025500090,1.0,2024,3803.0,36881
2030100012,64.0,2024,493.23,24534
2029400011,21.0,2024,666.28,33298
2029400058,49.0,2024,544.56,28724
3046410006,17.0,2024,247.91,23604
4038860255,46.0,2024,216.79,17043
1007680059,72.0,2024,721.4,25785
3013280016,4.0,2024,605.78,33987
3018740001,63.0,2024,950.61,29809
3050630009,21.0,2024,418.3,29927
4004200001,51.0,2024,7633.95,34816
4063717501,23.0,2024,376.56,28641
4051057504,78.0,2024,291.09,13376
1007027502,6.0,2024,8405.83,36876
1013940005,,2024,1173.2,
1003040035,14.0,2024,199.41,20779
3021737501,,2024,93.6,
3070460001,79.0,2024,1042.14,26302
4003120039,,2024,,
1012880033,,2024,1003.29,
1008580030,58.0,2024,208.13,13961
3012640038,,2024,,
3022050040,1.0,2024,259.98,26223
2032560156,14.0,2024,895.04,34901
4006007501,94.0,2024,124.5,3184
4003827502,100.0,2024,95.44,1282
3010057502,,2024,,
3013250001,70.0,2024,876.15,27763
2033430326,100.0,2024,21.26,178
1005640022,60.0,2024,305.37,19183
1008340026,,2024,569.94,
4157470001,,2024,644.09,
2039430205,,2024,162.19,
1008320006,70.0,2024,231.15,12372
3002650005,72.0,2024,172.36,8819
4004187501,57.0,2024,1461.32,32488
1003310200,,2024,,
1019300037,3.0,2024,801.56,35113
1020900029,49.0,2024,455.26,26982
4051377503,82.0,2024,592.47,20883
4051360050,23.0,2024,410.85,29569
4050500020,100.0,2024,179.85,3159
1020710061,10.0,2024,552.58,33027
4050490023,97.0,2024,113.13,2560
4050420057,100.0,2024,72.6,933
1002820023,41.0,2024,468.08,28597
1004640006,,2024,,
1003950009,1.0,2024,1915.32,36625
2058800686,11.0,2024,148.96,17602
1010437502,21.0,2024,640.46,33090
1002160001,82.0,2024,38264.45,29917
1006990033,69.0,2024,555.41,24340
2032630185,56.0,2024,625.07,28511
3044520425,78.0,2024,630.43,22838
3011790027,74.0,2024,240.23,11822
3068000043,57.0,2024,161.1,11265
3065620006,65.0,2024,167.1,10023
3061340028,83.0,2024,362.61,14755
1010427503,,2024,193.64,
3055470006,27.0,2024,284.51,24382
4091150039,,2024,185.37,
2059120091,69.0,2024,1018.89,28895
4091130029,,2024,196.83,
2059120001,77.0,2024,1250.4,27738
2025747501,17.0,2024,434.65,30702
2030910011,61.0,2024,135.62,9351
4051830055,38.0,2024,279.95,22488
1004807504,17.0,2024,374.72,29229
3086680815,63.0,2024,196.7,12070
2026090051,15.0,2024,384.02,29632
4005967502,6.0,2024,311.71,28082
4049727502,100.0,2024,57.24,674
4012530011,89.0,2024,1025.83,22998
4049727504,1.0,2024,6630.11,36964
1014800010,,2024,,
3053340001,23.0,2024,317.86,26550
1008367501,85.0,2024,238.72,8972
1008490001,65.0,2024,210.48,12456
4161850041,28.0,2024,500.76,30883
2057500390,25.0,2024,2491.18,36049
3032320001,88.0,2024,767.55,21104
4012570032,58.0,2024,1101.42,31542
1019510043,49.0,2024,214.37,16266
4007320018,,2024,145.33,
4019180025,,2024,,
1005840046,32.0,2024,322.79,25564
4098110016,97.0,2024,1067.73,20674
1016940007,2.0,2024,3704.28,36847
1016940005,100.0,2024,871.3,16542
1016940003,100.0,2024,0.0,1
1016220001,81.0,2024,46.34,3635
3024170034,69.0,2024,215.59,11763
1012277501,,2024,336.66,
3011680006,55.0,2024,955.86,31330
2033137501,76.0,2024,652.85,23693
1003000008,48.0,2024,171.27,13650
2032480143,1.0,2024,872.59,35514
1000787503,,2024,,
1000787504,,2024,,
1005417501,,2024,50.02,
4025290040,34.0,2024,1147.04,34493
3044350001,,2024,,
3044520001,,2024,,
3044520085,,2024,,
3044520020,,2024,,
3044520200,,2024,,
3044350050,,2024,,
3044520135,,2024,,
3044520125,,2024,,
3044520040,,2024,,
3044520325,,2024,,
3044520060,,2024,,
3044520015,,2024,,
3044520105,,2024,,
3044520010,,2024,,
4026110465,,2024,,
4001590028,86.0,2024,149.05,5125
2030090025,,2024,0.74,
1019557503,25.0,2024,691.15,33172
1013770033,39.0,2024,896.16,33139
1012890036,44.0,2024,2350.42,34800
1016040006,,2024,,
3067827504,,2024,74.14,
1016917501,100.0,2024,308.81,7325
2025480002,83.0,2024,570.75,20186
1021240033,,2024,,
1021240035,,2024,,
1021240039,,2024,,
2057790810,,2024,231.79,
3020220018,,2024,,
1007840068,,2024,,
3018977508,,2024,180.09,
1014120025,,2024,1.41,
1012490029,97.0,2024,439.68,12841
3011850046,44.0,2024,234.43,18605
3072600020,53.0,2024,376.13,23846
1016450070,53.0,2024,281.85,19594
3036680001,,2024,,
2036220018,,2024,810.41,
4049727503,76.0,2024,174.2,8012
4035570028,99.0,2024,33.23,1155
2024830068,,2024,18.45,
2028430031,31.0,2024,373.86,27606
1008000074,,2024,245.93,
3031170037,81.0,2024,103.12,4743
3020197505,94.0,2024,185.25,5021
1000720007,64.0,2024,968.22,29770
1004580006,,2024,1715.18,
2045930036,95.0,2024,112.38,2786
3015640001,,2024,1127.52,
3025170035,54.0,2024,164.11,12033
1011200029,,2024,574.81,
2040630010,99.0,2024,11.09,973
2046420033,5.0,2024,794.88,34965
1008907503,25.0,2024,186.9,18444
2032370103,,2024,,
1005320030,55.0,2024,160.74,11654
3031310012,12.0,2024,351.89,28979
2025230133,69.0,2024,245.51,13508
3021357505,95.0,2024,156.9,3895
1012620056,9.0,2024,1335.79,35991
2023880016,38.0,2024,326.79,24775
1013870008,1.0,2024,542.5,33651
1013867503,,2024,72.92,
2028087501,100.0,2024,501.02,11903
3087680001,68.0,2024,492.64,23418
3023057501,,2024,118.52,
3011357501,19.0,2024,478.4,31308
2032560051,37.0,2024,158.55,14724
4155577501,50.0,2024,399.08,25179
3026610027,89.0,2024,71.82,2865
1008730059,21.0,2024,272.46,24526
1012710021,73.0,2024,230.38,11563
3072330210,,2024,1042.8,
3056157507,95.0,2024,314.59,9653
2056100006,21.0,2024,250.99,23328
2037430063,15.0,2024,393.74,29890
2024380080,91.0,2024,226.54,7152
1021770118,32.0,2024,436.79,29182
4020130026,47.0,2024,238.87,18304
4033340260,89.0,2024,746.61,20595
2057370040,100.0,2024,277.57,6312
3071580063,86.0,2024,318.54,12124
2057550025,88.0,2024,153.43,4914
4120080007,,2024,346.84,
1022430347,83.0,2024,326.37,13409
1001907503,82.0,2024,386.4,15891
3035200032,,2024,499.02,
4162290041,100.0,2024,17.95,158
3024207503,,2024,193.05,
1018230001,97.0,2024,179.7,4351
3051620046,72.0,2024,228.91,11748
2031560027,87.0,2024,423.9,15342
1019970001,,2024,,
2025830050,,2024,652.71,
2032800007,79.0,2024,198.07,8501
3009780016,1.0,2024,3904.22,36884
3068000001,,2024,,
1011180001,,2024,,
4014570006,76.0,2024,403.29,18419
1015030025,13.0,2024,256.4,24547
4002710030,71.0,2024,211.15,11051
2043370027,73.0,2024,194.79,9673
2043450001,,2024,276.96,
3022970021,85.0,2024,150.11,5350
1013070043,,2024,52.27,
3006330024,45.0,2024,39.86,8929
2041960034,63.0,2024,244.07,14956
4159390103,,2024,578.73,
1019580043,,2024,,
2031037501,58.0,2024,232.56,15461
1008227506,,2024,521.22,
1007207501,6.0,2024,327.76,28741
4050517503,94.0,2024,439.08,13673
1007920028,88.0,2024,199.81,6652
1008747501,20.0,2024,285.46,25310
4011770001,49.0,2024,188.12,14526
2040030016,97.0,2024,50.49,1560
3071090001,66.0,2024,421.06,22103
3072380049,88.0,2024,308.16,11140
1022350041,,2024,,
1004250014,30.0,2024,53.81,11204
4030820082,100.0,2024,464.8,11176
2028560029,18.0,2024,300.57,26318
2023140058,41.0,2024,142.71,13199
2024320080,68.0,2024,195.03,10838
2037170018,38.0,2024,316.94,24386
1010517503,,2024,3078.87,
3053850060,94.0,2024,27.84,1668
1020060007,,2024,145.76,
3073630036,,2024,513.52,
1010260041,2.0,2024,1397.73,36288
1021420115,51.0,2024,146.48,11649
4012720012,100.0,2024,255.79,5625
4114210013,77.0,2024,532.17,21510
4044110001,80.0,2024,743.86,23555
4043570100,56.0,2024,380.24,23338
1016000015,55.0,2024,112.73,9514
1012490054,84.0,2024,340.14,13677
1010217501,12.0,2024,529.25,32621
3013680068,6.0,2024,274.38,26287
1010080060,20.0,2024,267.83,24401
3037480047,100.0,2024,17.8,156
1019880127,13.0,2024,388.02,29902
4005340015,78.0,2024,146.04,6534
3002360112,12.0,2024,279.02,25855
1000400016,35.0,2024,1153.26,34414
4030660052,24.0,2024,208.1,20157
3002680030,84.0,2024,116.8,4559
3002260035,86.0,2024,176.53,6097
4038100420,,2024,199.27,
5011320001,40.0,2024,163.43,14565
3008460040,100.0,2024,63.0,773
3008460035,100.0,2024,34.38,301
3011647502,,2024,70.92,
2027680171,,2024,157.6,
1022500058,32.0,2024,856.8,33675
5014100183,10.0,2024,150.92,17854
1015140013,3.0,2024,942.12,35577
4092340040,64.0,2024,128.51,8537
4006360043,90.0,2024,78.53,2833
3057857501,57.0,2024,395.12,23580
3066360071,56.0,2024,194.91,13555
3065710011,74.0,2024,161.73,7880
3065780091,75.0,2024,196.57,9307
1011840077,7.0,2024,1110.38,35807
3084060035,6.0,2024,283.0,26731
4049710069,19.0,2024,325.37,27339
3055860033,46.0,2024,164.55,13597
1017840002,85.0,2024,238.0,8940
1003440017,45.0,2024,319.1,23234
2028790028,,2024,291.26,
1021100008,29.0,2024,223.16,20464
2024520051,44.0,2024,203.87,16538
1015100057,,2024,395.19,
3051940025,83.0,2024,281.07,11361
4003070010,52.0,2024,202.84,14858
3019780017,54.0,2024,113.3,9718
4000510025,,2024,,
1005950041,87.0,2024,89.35,3443
4067430029,47.0,2024,164.86,13452
3059060018,,2024,,
1008480012,,2024,198.25,
3067300059,70.0,2024,323.67,17277
1015380001,,2024,655.73,
4023450001,27.0,2024,85.28,12620
3056427504,,2024,159.21,
2029990042,68.0,2024,149.66,8613
5000130060,94.0,2024,179.78,4814
1018870022,89.0,2024,428.77,14902
1022430378,52.0,2024,200.37,14700
2057910388,42.0,2024,325.6,24043
4031730013,64.0,2024,356.09,20480
4123850062,,2024,293.62,
3067820038,86.0,2024,134.35,4698
3024790023,100.0,2024,0.0,1
3013800014,46.0,2024,134.69,11939
2035627501,59.0,2024,235.69,15436
4051817503,93.0,2024,382.86,12322
1021550026,35.0,2024,172.6,15976
4033597501,,2024,107.17,
2029060093,,2024,262.87,
2031110004,65.0,2024,157.15,9513
4004090011,66.0,2024,148.56,8947
2046710004,65.0,2024,302.71,17702
1010180013,10.0,2024,290.17,26674
4002830022,,2024,368.37,
1019820010,,2024,79.87,
1019427501,85.0,2024,144.88,5170
4006737501,36.0,2024,594.05,31216
1011380036,,2024,202.91,
4134740004,100.0,2024,2.16,25
3019780001,48.0,2024,245.8,18534
1019090022,83.0,2024,165.64,6276
4141950013,,2024,1097.62,
3074627501,100.0,2024,108.22,1488
3068180025,93.0,2024,534.67,16086
2024510011,,2024,460.95,
2026130026,100.0,2024,82.63,1105
2032480049,,2024,903.28,
1015310028,66.0,2024,307.44,17685
4012707501,73.0,2024,1048.49,28064
4014510032,64.0,2024,560.04,25770
2025560002,62.0,2024,1018.25,30450
2031870030,100.0,2024,78.42,1041
2028720216,100.0,2024,146.69,2264
2025230169,38.0,2024,177.58,15798
2025230061,,2024,74.38,
3063817501,94.0,2024,138.96,3552
2033440102,47.0,2024,935.85,32331
1005797501,,2024,153.88,
2043180030,,2024,,
1021160023,35.0,2024,364.52,26755
1003930001,,2024,,
4058570002,7.0,2024,940.55,35364
4058570050,70.0,2024,805.41,27161
1008410071,2.0,2024,2091.62,36637
3037240029,100.0,2024,87.87,1182
1020890029,74.0,2024,230.23,11282
4015360113,,2024,411.7,
3050600043,78.0,2024,256.55,11631
3006540001,,2024,116.95,
1018410052,49.0,2024,384.86,24922
1015000065,100.0,2024,174.18,2973
2028760001,1.0,2024,345.24,29878
1012220017,,2024,,
1016490009,82.0,2024,427.38,17189
4058630002,15.0,2024,562.24,32767
4058630060,14.0,2024,675.84,33857
4058570110,8.0,2024,446.02,31652
4058630110,1.0,2024,749.92,35002
1000187501,25.0,2024,2989.96,36140
1012870021,91.0,2024,1015.09,22232
2035400040,,2024,913.46,
1004570128,2.0,2024,345.17,29745
1003860015,74.0,2024,221.04,10810
1002440040,33.0,2024,482.19,29981
3048370017,100.0,2024,400.94,9755
3048370027,96.0,2024,734.44,18093
3015910017,93.0,2024,209.05,6069
3012350050,48.0,2024,161.87,13073
3050260185,91.0,2024,928.63,21523
3013870007,38.0,2024,240.06,20138
3013860048,18.0,2024,207.77,20911
3016180003,27.0,2024,200.95,19186
3086900091,48.0,2024,1067.44,32848
3053400048,95.0,2024,202.46,5461
3056500068,94.0,2024,195.58,5378
3053200055,96.0,2024,275.39,7981
2032840057,51.0,2024,281.3,20018
2029400001,88.0,2024,308.22,11146
2029400006,99.0,2024,179.64,4000
1021790158,64.0,2024,350.47,20262
2029400072,70.0,2024,520.7,23432
1020677501,77.0,2024,134.22,6316
3016910012,4.0,2024,2538.32,36696
4034510007,11.0,2024,361.95,29416
3006340001,82.0,2024,397.05,16243
3050570014,94.0,2024,90.67,2497
2025200045,100.0,2024,41.5,398
3008030041,,2024,138.34,
4008260006,,2024,,
2033370015,100.0,2024,35.71,315
2032480163,100.0,2024,52.33,586
2032860024,79.0,2024,163.08,6967
1013427502,6.0,2024,270.59,26090
3043840001,31.0,2024,166.63,16174
1019587502,100.0,2024,83.89,1125
4021160059,80.0,2024,180.76,7523
4004230025,62.0,2024,692.41,28002
4005310017,78.0,2024,429.68,18627
3075720070,82.0,2024,103.25,4578
4008350027,99.0,2024,404.27,11260
1013350022,85.0,2024,1577.88,26140
1015250021,37.0,2024,1585.63,34818
1011317501,53.0,2024,1317.15,32794
